0     0.270000E-03   0.180000E+02   0.264886E+00   0.499538E+02   0.679538E+02   0.391670E+02   0.333288E+03   0.454740E-03   -.150859E+01   -.148845E+01   0.451513E+12   1   0.621801E-01   -.420351E-01   -.238855E+02   0.195772E+00   0.253743E+02   0.437759E+00   0.412240E+01   0.678938E+00   0.440778E+01   0.554876E-01   0.101205E+00   0.389662E-08   0.232632E-04   0.179990E+02   0.440989E+02   0.620979E+02
0     0.270000E-03   0.200000E+02   0.271033E+00   0.537918E+02   0.737918E+02   0.402579E+02   0.343939E+03   0.468428E-03   -.157369E+01   -.159768E+01   0.451461E+12   1   -.239945E-01   -.504116E-13   -.241388E+02   0.137239E+00   0.255690E+02   0.439255E+00   0.428846E+01   0.677983E+00   0.458077E+01   0.551274E-01   0.100862E+00   0.473911E-15   0.187033E-04   0.200000E+02   0.486801E+02   0.686801E+02
0     0.270000E-03   0.220000E+02   0.275580E+00   0.578316E+02   0.798316E+02   0.413276E+02   0.352266E+03   0.478674E-03   -.162620E+01   -.161775E+01   0.451451E+12   1   0.568042E-01   -.483528E-01   -.242630E+02   0.155117E+00   0.257111E+02   0.438989E+00   0.444644E+01   0.676723E+00   0.474271E+01   0.547447E-01   0.100525E+00   0.281129E-11   0.155437E-04   0.220000E+02   0.532358E+02   0.752358E+02
0     0.270000E-03   0.240000E+02   0.279521E+00   0.618612E+02   0.858612E+02   0.423430E+02   0.359645E+03   0.487617E-03   -.166809E+01   -.164260E+01   0.451439E+12   1   0.823466E-01   -.568564E-01   -.243766E+02   0.163389E+00   0.258330E+02   0.439754E+00   0.459504E+01   0.675802E+00   0.489580E+01   0.543827E-01   0.100233E+00   0.225156E-10   0.127028E-04   0.240000E+02   0.578217E+02   0.818217E+02
0     0.270000E-03   0.260000E+02   0.282708E+00   0.659677E+02   0.919677E+02   0.433239E+02   0.366179E+03   0.494909E-03   -.170145E+01   -.167676E+01   0.451423E+12   1   0.709645E-01   -.462732E-01   -.244816E+02   0.156236E+00   0.259308E+02   0.438784E+00   0.473051E+01   0.674529E+00   0.504072E+01   0.542521E-01   0.999260E-01   0.235297E-11   0.105544E-04   0.260000E+02   0.623727E+02   0.883727E+02
0     0.270000E-03   0.280000E+02   0.284758E+00   0.703291E+02   0.983291E+02   0.443006E+02   0.370338E+03   0.499626E-03   -.172746E+01   -.170714E+01   0.451408E+12   1   0.203160E-01   -.227813E-11   -.245570E+02   0.143327E+00   0.259933E+02   0.439649E+00   0.487198E+01   0.674056E+00   0.517834E+01   0.536931E-01   0.996889E-01   0.634790E-10   0.923022E-05   0.280000E+02   0.669677E+02   0.949677E+02
0     0.270000E-03   0.300000E+02   0.286562E+00   0.746894E+02   0.104689E+03   0.452359E+02   0.374382E+03   0.503793E-03   -.174791E+01   -.171182E+01   0.451406E+12   1   0.910882E-01   -.549959E-01   -.246010E+02   0.154080E+00   0.260481E+02   0.439129E+00   0.500199E+01   0.673179E+00   0.531007E+01   0.533558E-01   0.994359E-01   0.273991E-08   0.811188E-05   0.299989E+02   0.715440E+02   0.101543E+03
0     0.270000E-03   0.320000E+02   0.287989E+00   0.791154E+02   0.111115E+03   0.461431E+02   0.377779E+03   0.507098E-03   -.176287E+01   -.171854E+01   0.451403E+12   1   0.111512E+00   -.671820E-01   -.246386E+02   0.159601E+00   0.260912E+02   0.439214E+00   0.512601E+01   0.672656E+00   0.543620E+01   0.530483E-01   0.992035E-01   0.261807E-08   0.724587E-05   0.319989E+02   0.761336E+02   0.108132E+03
0     0.270000E-03   0.340000E+02   0.289077E+00   0.836157E+02   0.117616E+03   0.470259E+02   0.380624E+03   0.509627E-03   -.177348E+01   -.172987E+01   0.451397E+12   1   0.105065E+00   -.614512E-01   -.246734E+02   0.157637E+00   0.261240E+02   0.439274E+00   0.524542E+01   0.672201E+00   0.555749E+01   0.527515E-01   0.989842E-01   0.250431E-08   0.661701E-05   0.339989E+02   0.807334E+02   0.114732E+03
0     0.270000E-03   0.360000E+02   0.289896E+00   0.881825E+02   0.124182E+03   0.478853E+02   0.383015E+03   0.511536E-03   -.178035E+01   -.174519E+01   0.451390E+12   1   0.790659E-01   -.439108E-01   -.247063E+02   0.149388E+00   0.261487E+02   0.439304E+00   0.536075E+01   0.671850E+00   0.567443E+01   0.524623E-01   0.987765E-01   0.240339E-08   0.616779E-05   0.359989E+02   0.853456E+02   0.121345E+03
0     0.270000E-03   0.380000E+02   0.290498E+00   0.928099E+02   0.130810E+03   0.487224E+02   0.385036E+03   0.512940E-03   -.178400E+01   -.176209E+01   0.451382E+12   1   0.415523E-01   -.196466E-01   -.247360E+02   0.137688E+00   0.261667E+02   0.439324E+00   0.547230E+01   0.671543E+00   0.578751E+01   0.521819E-01   0.985774E-01   0.231045E-08   0.585787E-05   0.379989E+02   0.899717E+02   0.127971E+03
1     0.270000E-03   0.400000E+02   0.290897E+00   0.975057E+02   0.137506E+03   0.495400E+02   0.386713E+03   0.513872E-03   -.178486E+01   -.177492E+01   0.451376E+12   1   0.993675E-02   -.134060E-11   -.247574E+02   0.128310E+00   0.261787E+02   0.439320E+00   0.558041E+01   0.671310E+00   0.589690E+01   0.519097E-01   0.983905E-01   0.222005E-08   0.568738E-05   0.399989E+02   0.946094E+02   0.134608E+03
0     0.270000E-03   0.420000E+02   0.291141E+00   0.102260E+03   0.144260E+03   0.503382E+02   0.388107E+03   0.514444E-03   -.178328E+01   -.176943E+01   0.451378E+12   1   0.426206E-01   -.287701E-01   -.247571E+02   0.135918E+00   0.261860E+02   0.439312E+00   0.568545E+01   0.671159E+00   0.600314E+01   0.516425E-01   0.982085E-01   0.215042E-08   0.560693E-05   0.419989E+02   0.992643E+02   0.141263E+03
0     0.270000E-03   0.440000E+02   0.291231E+00   0.107083E+03   0.151083E+03   0.511196E+02   0.389246E+03   0.514658E-03   -.177958E+01   -.176410E+01   0.451381E+12   1   0.510739E-01   -.355965E-01   -.247537E+02   0.142041E+00   0.261887E+02   0.439282E+00   0.578762E+01   0.671025E+00   0.610635E+01   0.513817E-01   0.980358E-01   0.207271E-08   0.562663E-05   0.439988E+02   0.103934E+03   0.147933E+03
0     0.270000E-03   0.460000E+02   0.291206E+00   0.111964E+03   0.157964E+03   0.518841E+02   0.390166E+03   0.514602E-03   -.177401E+01   -.176035E+01   0.451383E+12   1   0.467072E-01   -.330458E-01   -.247494E+02   0.145583E+00   0.261880E+02   0.439255E+00   0.588705E+01   0.670954E+00   0.620681E+01   0.511283E-01   0.978678E-01   0.201951E-08   0.571762E-05   0.459988E+02   0.108619E+03   0.154618E+03
0     0.270000E-03   0.480000E+02   0.291060E+00   0.116914E+03   0.164914E+03   0.526342E+02   0.390869E+03   0.514263E-03   -.176681E+01   -.175870E+01   0.451383E+12   1   0.315995E-01   -.234893E-01   -.247446E+02   0.145978E+00   0.261836E+02   0.439194E+00   0.598403E+01   0.670915E+00   0.630464E+01   0.508803E-01   0.977064E-01   0.194954E-08   0.589236E-05   0.479988E+02   0.113316E+03   0.161315E+03
0     0.270000E-03   0.500000E+02   0.290936E+00   0.121859E+03   0.171859E+03   0.533629E+02   0.391360E+03   0.513982E-03   -.175815E+01   -.175677E+01   0.451384E+12   1   0.137510E-02   -.446090E-12   -.247400E+02   0.146867E+00   0.261799E+02   0.439125E+00   0.607772E+01   0.670899E+00   0.639908E+01   0.506614E-01   0.975280E-01   0.209698E-08   0.614420E-05   0.499987E+02   0.117948E+03   0.167947E+03
