0     0.270000E-03   0.180000E+02   0.262818E+00   0.504885E+02   0.684885E+02   0.392694E+02   0.334492E+03   0.450786E-03   -.146001E+01   -.143900E+01   0.451537E+12   1   0.631130E-01   -.420996E-01   -.237845E+02   0.230578E+00   0.253081E+02   0.433048E+00   0.412074E+01   0.666353E+00   0.430017E+01   0.556599E-01   0.105529E+00   0.396818E-08   0.302851E-04   0.179990E+02   0.428064E+02   0.608054E+02
0     0.270000E-03   0.190000E+02   0.266190E+00   0.523776E+02   0.713776E+02   0.398140E+02   0.340624E+03   0.458192E-03   -.149554E+01   -.149644E+01   0.451510E+12   1   0.334742E-01   -.343743E-01   -.239222E+02   0.200567E+00   0.254158E+02   0.433270E+00   0.420492E+01   0.665688E+00   0.438740E+01   0.554915E-01   0.105362E+00   0.382901E-08   0.276569E-04   0.189990E+02   0.450662E+02   0.640652E+02
0     0.270000E-03   0.200000E+02   0.269202E+00   0.542937E+02   0.742937E+02   0.403490E+02   0.346201E+03   0.464851E-03   -.152747E+01   -.155043E+01   0.451484E+12   1   -.229635E-01   -.914607E-13   -.240471E+02   0.171240E+00   0.255113E+02   0.433469E+00   0.428635E+01   0.665072E+00   0.447159E+01   0.553267E-01   0.105201E+00   0.370278E-08   0.253265E-04   0.199990E+02   0.473248E+02   0.673238E+02
0     0.270000E-03   0.210000E+02   0.271889E+00   0.562374E+02   0.772374E+02   0.408750E+02   0.351270E+03   0.470825E-03   -.155618E+01   -.156382E+01   0.451477E+12   1   0.315015E-01   -.391411E-01   -.241228E+02   0.179976E+00   0.255958E+02   0.433641E+00   0.436528E+01   0.664526E+00   0.455298E+01   0.551649E-01   0.105047E+00   0.358137E-08   0.232639E-04   0.209990E+02   0.495825E+02   0.705815E+02
0     0.270000E-03   0.220000E+02   0.274481E+00   0.581513E+02   0.801513E+02   0.413827E+02   0.355993E+03   0.476623E-03   -.158173E+01   -.157291E+01   0.451473E+12   1   0.585291E-01   -.497045E-01   -.241915E+02   0.192360E+00   0.256769E+02   0.434852E+00   0.443999E+01   0.664347E+00   0.463119E+01   0.550540E-01   0.104893E+00   0.234952E-14   0.213080E-04   0.220000E+02   0.518257E+02   0.738257E+02
0     0.270000E-03   0.230000E+02   0.276441E+00   0.602004E+02   0.832004E+02   0.419010E+02   0.360120E+03   0.481022E-03   -.160513E+01   -.158982E+01   0.451465E+12   1   0.818304E-01   -.665236E-01   -.242531E+02   0.191743E+00   0.257378E+02   0.433953E+00   0.451631E+01   0.663488E+00   0.470842E+01   0.548519E-01   0.104754E+00   0.337142E-08   0.198052E-04   0.229990E+02   0.540974E+02   0.770964E+02
0     0.270000E-03   0.240000E+02   0.278358E+00   0.622199E+02   0.862199E+02   0.424018E+02   0.363976E+03   0.485345E-03   -.162589E+01   -.160067E+01   0.451459E+12   1   0.832117E-01   -.579869E-01   -.243073E+02   0.196904E+00   0.257972E+02   0.434083E+00   0.458876E+01   0.663044E+00   0.478276E+01   0.547003E-01   0.104617E+00   0.327245E-08   0.183650E-04   0.239990E+02   0.563553E+02   0.803543E+02
0     0.270000E-03   0.250000E+02   0.280073E+00   0.642624E+02   0.892624E+02   0.428948E+02   0.367504E+03   0.489226E-03   -.164447E+01   -.161969E+01   0.451450E+12   1   0.879943E-01   -.632112E-01   -.243647E+02   0.192258E+00   0.258500E+02   0.434203E+00   0.465936E+01   0.662625E+00   0.485513E+01   0.545511E-01   0.104483E+00   0.318136E-08   0.170849E-04   0.249989E+02   0.586141E+02   0.836130E+02
0     0.270000E-03   0.260000E+02   0.281607E+00   0.663273E+02   0.923273E+02   0.433803E+02   0.370746E+03   0.492710E-03   -.166106E+01   -.163416E+01   0.451443E+12   1   0.722122E-01   -.453166E-01   -.244134E+02   0.190692E+00   0.258971E+02   0.434307E+00   0.472821E+01   0.662218E+00   0.492564E+01   0.544053E-01   0.104355E+00   0.309479E-08   0.159464E-04   0.259989E+02   0.608742E+02   0.868731E+02
0     0.270000E-03   0.270000E+02   0.282968E+00   0.684171E+02   0.954171E+02   0.438589E+02   0.373692E+03   0.495809E-03   -.167582E+01   -.165417E+01   0.451434E+12   1   0.609357E-01   -.392898E-01   -.244636E+02   0.182160E+00   0.259388E+02   0.434411E+00   0.479544E+01   0.661870E+00   0.499434E+01   0.542622E-01   0.104230E+00   0.300925E-08   0.149499E-04   0.269989E+02   0.631339E+02   0.901328E+02
0     0.270000E-03   0.280000E+02   0.284193E+00   0.705246E+02   0.985246E+02   0.443299E+02   0.376410E+03   0.498605E-03   -.168892E+01   -.166902E+01   0.451426E+12   1   0.199031E-01   -.183788E-11   -.245054E+02   0.177665E+00   0.259761E+02   0.434488E+00   0.486117E+01   0.661522E+00   0.506149E+01   0.541208E-01   0.104107E+00   0.293677E-08   0.140568E-04   0.279989E+02   0.653953E+02   0.933942E+02
