# K_F        F_0        F'_0        G_0         G'_0   
0.541076	-0.435405	0.967591	0.688016	0.863977
0.542756	-0.434696	0.968576	0.68823	0.86497
0.544426	-0.433988	0.969547	0.688433	0.865952
0.546086	-0.43328	0.970501	0.688628	0.866919
0.547736	-0.432586	0.971442	0.688814	0.867871
0.549376	-0.431878	0.972365	0.688987	0.868815
0.551006	-0.431171	0.973272	0.689151	0.869748
0.552627	-0.430476	0.97417	0.68931	0.870664
0.554238	-0.429769	0.975046	0.689453	0.871575
0.55584	-0.429074	0.975916	0.689594	0.872469
0.557432	-0.428367	0.976764	0.689718	0.873359
0.559016	-0.427672	0.977606	0.689842	0.874232
0.560591	-0.426976	0.978434	0.689957	0.875095
0.562157	-0.426269	0.979242	0.690056	0.875954
0.563714	-0.425573	0.980044	0.690154	0.876797
0.565263	-0.424876	0.980833	0.690243	0.877631
0.566803	-0.424169	0.981602	0.690317	0.87846
0.568335	-0.423473	0.982367	0.690393	0.879275
0.569858	-0.422775	0.983118	0.690458	0.880081
0.571374	-0.422077	0.983858	0.690517	0.880878
0.572882	-0.421371	0.98458	0.690562	0.88167
0.574381	-0.420672	0.985297	0.690606	0.882449
0.575873	-0.419974	0.986003	0.690644	0.883219
0.577357	-0.419274	0.986697	0.690674	0.883982
0.578834	-0.418575	0.987381	0.690698	0.884735
0.580303	-0.417875	0.988054	0.690715	0.88548
0.581765	-0.417168	0.988707	0.690716	0.886223
0.583219	-0.416467	0.989359	0.690719	0.886953
0.584667	-0.415766	0.989999	0.690715	0.887676
0.586107	-0.415065	0.990632	0.690707	0.888389
0.58754	-0.414363	0.991251	0.690691	0.889097
0.588966	-0.413661	0.991862	0.690669	0.889796
0.590385	-0.412959	0.992464	0.690642	0.890488
0.591797	-0.41225	0.993047	0.690599	0.891177
0.593203	-0.411548	0.993631	0.690562	0.891854
0.594602	-0.410844	0.994204	0.690517	0.892525
0.595995	-0.41014	0.994767	0.690466	0.893189
0.597381	-0.409351	0.995153	0.690228	0.893931
0.59876	-0.408601	0.995552	0.690009	0.894652
0.600134	-0.407878	0.995994	0.689841	0.895341
0.601501	-0.407166	0.996457	0.689697	0.896012
0.602862	-0.406458	0.996917	0.689556	0.896674
0.604216	-0.405753	0.99738	0.689422	0.897323
0.605565	-0.405048	0.997842	0.68929	0.897965
0.606908	-0.404345	0.998297	0.689155	0.898599
0.608244	-0.403641	0.99875	0.689022	0.899225
0.609575	-0.402937	0.999197	0.688886	0.899844
0.610901	-0.402234	0.999643	0.688752	0.900455
0.61222	-0.40153	1.000082	0.688614	0.901059
0.613534	-0.400826	1.000506	0.688464	0.901662
0.614842	-0.400121	1.000937	0.688325	0.902252
0.616145	-0.399415	1.001355	0.688176	0.902838
0.617442	-0.39871	1.001764	0.68802	0.90342
0.618734	-0.398003	1.002175	0.687869	0.903993
0.62002	-0.397296	1.002576	0.687713	0.904562
0.621301	-0.396588	1.002964	0.687545	0.905129
0.622577	-0.39588	1.003352	0.687382	0.905686
0.623847	-0.395171	1.003734	0.687213	0.906239
0.625113	-0.394462	1.004111	0.687044	0.906784
0.626373	-0.393752	1.004478	0.686867	0.907327
0.627628	-0.393042	1.004847	0.686696	0.90786
0.628879	-0.39233	1.005203	0.686514	0.908392
0.630124	-0.391619	1.00555	0.686325	0.908921
0.631364	-0.390906	1.005894	0.686135	0.909444
0.6326	-0.390193	1.006237	0.685948	0.909958
0.63383	-0.389479	1.006568	0.685751	0.910471
0.635056	-0.388765	1.006899	0.685558	0.910976
0.636278	-0.388049	1.007223	0.68536	0.911477
0.637494	-0.387334	1.007537	0.685153	0.911976
0.638706	-0.386617	1.007849	0.684949	0.912468
0.639914	-0.3859	1.008158	0.684743	0.912955
0.641117	-0.385183	1.008453	0.684526	0.913441
0.642315	-0.384464	1.008747	0.684311	0.913921
0.643509	-0.383746	1.009039	0.684095	0.914394
0.644698	-0.383026	1.009323	0.683874	0.914865
0.645883	-0.382306	1.009603	0.683651	0.91533
0.647064	-0.381585	1.009876	0.683425	0.915792
0.648241	-0.380864	1.010146	0.683198	0.916249
0.649413	-0.380142	1.01041	0.682965	0.916703
0.650581	-0.379419	1.010668	0.682731	0.917153
0.651745	-0.378696	1.010921	0.682493	0.917598
0.652904	-0.377972	1.01117	0.682253	0.91804
0.65406	-0.377248	1.011413	0.682011	0.918478
0.655212	-0.376523	1.011652	0.681765	0.918912
0.656359	-0.375797	1.011884	0.681516	0.919343
0.657502	-0.37507	1.012118	0.681271	0.919766
0.658642	-0.374344	1.012342	0.681018	0.920189
0.659778	-0.373616	1.012562	0.680762	0.920608
0.660909	-0.372888	1.012776	0.680503	0.921024
0.662037	-0.372159	1.012993	0.680249	0.921432
0.663161	-0.37143	1.013197	0.679984	0.921841
0.664281	-0.370699	1.013396	0.679716	0.922248
0.665398	-0.369969	1.013599	0.679455	0.922646
0.666511	-0.369237	1.013792	0.679185	0.923044
0.66762	-0.368506	1.013985	0.678919	0.923434
0.668725	-0.367772	1.014169	0.678644	0.923826
0.669827	-0.36704	1.014354	0.678373	0.924211
0.670925	-0.366306	1.014529	0.678093	0.924596
